Date,High,Low,Vix Close,TD Close,CAD Close,TSX Close,RBC Close
2010-06-11,34.78742400932846,34.506141518646814,28.790000915527344,23.507892608642578,1.0324000120162964,11666.900390625,34.669677734375
2010-06-14,35.45463437297287,34.82665621689801,28.579999923706055,23.821640014648438,1.0331300497055054,11667.2998046875,35.15372848510742
2010-06-15,35.78826904296875,35.14066695023532,25.8700008392334,24.52590560913086,1.0255999565124512,11907.5,35.78826904296875
2010-06-16,36.00413790744648,35.59856625011321,25.920000076293945,24.43578338623047,1.0250999927520752,11921.099609375,35.951805114746094
2010-06-17,36.07609376737071,35.56585902682368,25.049999237060547,24.349002838134766,1.0286999940872192,11946.0,35.7948112487793
2010-06-18,36.12842406400651,35.7948112487793,23.950000762939453,24.445791244506836,1.021399974822998,11927.599609375,35.7948112487793
2010-06-21,36.42279196748043,35.8602268965203,24.8799991607666,24.575973510742188,1.023300051689148,11936.099609375,35.997596740722656
2010-06-22,36.06301090780241,35.59202575683594,27.049999237060547,24.36569595336914,1.0281000137329102,11797.900390625,35.59202575683594
2010-06-23,35.61819171157184,34.735094564456254,26.90999984741211,24.242197036743164,1.0390000343322754,11807.5,35.1602897644043
2010-06-24,35.04254490395888,34.72201527465506,29.739999771118164,23.891733169555664,1.0425000190734863,11670.2001953125,34.7350959777832
2010-06-25,34.931339124016255,34.40802120074509,28.530000686645508,23.801607131958008,1.0348999500274658,11707.900390625,34.69584655761719
2010-06-28,34.89862029805961,34.368764664541075,29.0,23.59467124938965,1.0364999771118164,11607.0,34.414554595947266
2010-06-29,34.237947321458385,33.09973399259102,34.130001068115234,22.893741607666016,1.0539000034332275,11263.7998046875,33.361392974853516
2010-06-30,33.74734218056716,33.16515350341797,34.540000915527344,23.023916244506836,1.062600016593933,11294.400390625,33.16515350341797
2010-07-02,33.4464372769061,33.03432519458815,30.1200008392334,23.07105827331543,1.0621999502182007,11196.099609375,33.30252456665039
2010-07-06,34.25755310058594,33.64919840347092,29.649999618530273,23.63343620300293,1.0537999868392944,11200.2001953125,34.25755310058594
2010-07-07,34.47342879068907,34.0286101614907,26.84000015258789,23.949987411499023,1.0478999614715576,11397.2998046875,34.31643295288086
2010-07-08,34.8332188253435,34.21178061952729,25.709999084472656,23.875904083251953,1.0430999994277954,11433.400390625,34.722015380859375
2010-07-09,35.565853118896484,34.62388547764075,24.979999542236328,24.138568878173828,1.033400058746338,11570.5,35.565853118896484
2010-07-12,35.80135530682779,35.36307935758675,24.43000030517578,24.182348251342773,1.0362999439239502,11565.7998046875,35.559322357177734
2010-07-13,35.912550663758495,35.68359848561155,24.559999465942383,24.431550979614258,1.031000018119812,11672.7998046875,35.89946746826172
2010-07-14,35.9648832218965,35.69014358520508,24.889999389648438,24.286739349365234,1.0328500270843506,11620.2001953125,35.69014358520508
2010-07-15,35.97797775268555,35.34999910352635,25.139999389648438,24.542673110961914,1.038140058517456,11741.7998046875,35.97797775268555
2010-07-16,35.879850957889545,35.17337568095761,26.25,24.24970245361328,1.0569000244140625,11569.7001953125,35.3827018737793
2010-07-19,35.435031119033454,34.85938535359929,25.969999313354492,24.0745906829834,1.0550999641418457,11543.5,35.08179473876953
2010-07-20,35.08833601513997,34.61081048344077,23.93000030517578,24.138568878173828,1.0435999631881714,11629.900390625,35.02292251586914
2010-07-21,35.127572353297396,33.96973588659155,25.639999389648438,23.758039474487305,1.047760009765625,11513.2998046875,34.015525817871094
2010-07-22,34.50429567719542,34.22688617943528,24.6299991607666,23.960092544555664,1.0361700057983398,11667.7998046875,34.34577560424805
2010-07-23,34.47788680966131,34.114614565147534,23.469999313354492,24.209287643432617,1.0357999801635742,11714.2001953125,34.3589973449707
2010-07-26,34.74208588100158,34.253320290114964,22.729999542236328,24.55614471435547,1.0318000316619873,11746.099609375,34.64301300048828
2010-07-27,35.33652204630643,34.940225610632965,23.190000534057617,24.83565330505371,1.0351999998092651,11716.7001953125,35.27047348022461
2010-07-28,35.752640823417146,35.23745235059015,24.25,25.074748992919922,1.0378899574279785,11696.599609375,35.60072708129883
2010-07-29,36.109301348413226,35.42238768510381,24.1299991607666,24.906368255615234,1.034999966621399,11728.599609375,35.68658447265625
2010-07-30,35.9441755815014,35.08553165638294,23.5,24.636974334716797,1.0291999578475952,11713.400390625,35.48183059692383
2010-08-03,36.06308027816461,35.495055839567875,22.6299991607666,24.791881561279297,1.0236599445343018,11782.599609375,35.554500579833984
2010-08-04,35.752638335742795,35.257266486071764,22.209999084472656,24.966989517211914,1.0235999822616577,11845.099609375,35.389366149902344
2010-08-05,35.38936457428711,34.761893088721955,22.100000381469727,24.636974334716797,1.017799973487854,11774.7998046875,34.78831100463867
2010-08-06,34.99965598723811,34.28631967179764,21.739999771118164,24.613401412963867,1.016800045967102,11800.0,34.99304962158203
2010-08-09,35.5016532019869,35.065726026243844,22.139999389648438,24.724517822265625,1.0281699895858765,11863.599609375,35.303504943847656
2010-08-10,35.34312504624642,34.92040818645606,22.3700008392334,24.73798942565918,1.0269999504089355,11838.2998046875,35.23744583129883
2010-08-11,34.88739759096424,34.306160420930375,25.389999389648438,24.152040481567383,1.030400037765503,11582.2001953125,34.38542175292969
2010-08-12,34.29294516009633,33.92306907681616,25.729999542236328,23.848957061767578,1.0476000308990479,11523.599609375,33.936279296875
2010-08-13,34.180662374679876,33.75794540738375,26.239999771118164,23.933147430419922,1.041599988937378,11528.2998046875,33.876834869384766
2010-08-16,33.95610077982267,33.672087285536726,26.100000381469727,23.84222412109375,1.0409899950027466,11552.7998046875,33.89665603637695
2010-08-17,34.30615053183518,33.63905089048861,24.329999923706055,23.882638931274414,1.0434800386428833,11728.599609375,33.989112854003906
2010-08-18,34.292940037178944,33.67207490471362,24.59000015258789,24.003864288330078,1.0323899984359741,11781.099609375,34.16084289550781
2010-08-19,34.27973283349654,33.79096483564721,26.440000534057617,23.62333106994629,1.0274800062179565,11710.2001953125,33.91645812988281
2010-08-20,34.14763324918526,33.592816678265734,25.489999771118164,23.747934341430664,1.0394999980926514,11722.099609375,33.92966842651367
2010-08-23,34.319355869357636,33.975897803986854,25.65999984741211,23.781612396240234,1.048699975013733,11718.599609375,34.141021728515625
2010-08-24,33.59941046259865,33.02477999615103,27.459999084472656,23.374141693115234,1.0529099702835083,11557.400390625,33.084224700927734
2010-08-25,33.57300513495262,32.73417510634849,26.700000762939453,23.448223114013672,1.0599900484085083,11648.099609375,33.480533599853516
2010-08-26,32.6747341223074,32.26522483587564,27.3700008392334,23.236068725585938,1.0595799684524536,11653.2001953125,32.331275939941406
2010-08-27,33.35503477202416,32.37089501369477,24.450000762939453,24.172243118286133,1.0578900575637817,11879.7001953125,33.28898620605469
2010-08-30,33.903251335940254,33.25596322109582,27.209999084472656,24.1149959564209,1.0487699508666992,11895.599609375,33.85041046142578
2010-08-31,34.041951974941185,33.46071500236576,26.049999237060547,24.29684066772461,1.0599900484085083,11913.900390625,33.68528366088867
2010-09-01,34.53071375160935,33.99571385703438,23.889999389648438,24.286739349365234,1.0643099546432495,12003.7998046875,34.372196197509766
2010-09-02,34.662815672201006,34.43164317410967,23.190000534057617,24.640331268310547,1.0509999990463257,12111.099609375,34.54392623901367
2010-09-03,35.19782006013511,34.67602779902874,21.309999465942383,25.054542541503906,1.0525200366973877,12144.900390625,34.874176025390625
2010-09-07,34.82132726140651,34.46465904885623,23.799999237060547,24.77840232849121,1.035599946975708,12102.0,34.62317657470703
2010-09-08,35.125165930953656,34.576953221824475,23.25,24.89290428161621,1.0478999614715576,12042.2998046875,34.68263244628906
2010-09-09,35.171395078803556,34.72225781331915,22.809999465942383,25.128618240356445,1.0369999408721924,12033.5,35.07892608642578
2010-09-10,35.33652114868164,34.87417363907971,21.989999771118164,25.256589889526367,1.033400058746338,12097.099609375,35.33652114868164
2010-09-13,36.09609901258227,35.587516908517564,21.209999084472656,25.576509475708008,1.032099962234497,12149.900390625,36.063072204589844
2010-09-14,36.221590679935154,35.62714343721091,21.559999465942383,25.6404972076416,1.0283000469207764,12193.0,35.88473892211914
2010-09-15,35.99040985107422,35.1846043344767,22.100000381469727,25.653968811035156,1.026900053024292,12144.7998046875,35.99040985107422
2010-09-16,35.891334533691406,35.5082458386218,21.719999313354492,25.499055862426758,1.0252000093460083,12173.400390625,35.891334533691406
2010-09-17,36.056474005800816,35.60733655830174,22.010000228881836,25.5091609954834,1.0262000560760498,12164.599609375,35.93098068237305
2010-09-20,35.93097408907219,35.51486101150604,21.5,25.620290756225586,1.0321999788284302,12234.5,35.66677474975586
2010-09-21,35.759242466736815,35.21763610839844,22.350000381469727,25.340784072875977,1.0298000574111938,12170.599609375,35.21763610839844
2010-09-22,35.4488073945712,34.74868347850504,22.510000228881836,24.99393081665039,1.0261000394821167,12147.2998046875,34.781707763671875
2010-09-23,35.052506846557506,34.5109005702755,23.8700008392334,24.876060485839844,1.030400037765503,12101.7998046875,34.74207305908203
2010-09-24,35.33652557184264,34.91380865972534,21.709999084472656,25.061279296875,1.034000039100647,12204.900390625,35.32992172241211
2010-09-27,35.53467917874829,35.00628295876085,22.540000915527344,24.86932945251465,1.024340033531189,12190.599609375,35.0327033996582
2010-09-28,35.29689588554192,35.012882479992264,22.600000381469727,24.956892013549805,1.0299999713897705,12278.900390625,35.164798736572266
2010-09-29,35.42900466918945,35.07894259909187,23.25,24.987184524536133,1.0300300121307373,12382.7998046875,35.42900466918945
2010-09-30,35.719609586134425,35.21763143022409,23.700000762939453,25.07138442993164,1.0318000316619873,12368.7001953125,35.395965576171875
2010-10-01,35.63375150509848,35.25726907328912,22.5,24.983102798461914,1.030900001525879,12363.099609375,35.4025764465332
2010-10-04,35.580911472151065,35.171404742141405,23.530000686645508,25.02384376525879,1.0200999975204468,12322.900390625,35.435604095458984
2010-10-05,36.14232932491068,35.534671906588095,21.760000228881836,25.57050323486328,1.022670030593872,12498.0,36.10930252075195
2010-10-06,36.32726287841797,36.076273811227026,21.489999771118164,25.56710433959961,1.0157999992370605,12501.7001953125,36.32726287841797
2010-10-07,36.452756152217894,36.22818751727675,21.559999465942383,25.356590270996094,1.0111000537872314,12445.900390625,36.32726287841797
2010-10-08,36.347077434913125,36.01682958609265,20.709999084472656,25.410913467407227,1.017799973487854,12535.599609375,36.19516372680664
2010-10-12,36.353691554851565,36.21498803347196,18.93000030517578,25.529756546020508,1.0128999948501587,12575.599609375,36.3206672668457
2010-10-13,36.94814643202124,36.492405085517795,19.06999969482422,25.44147300720215,1.0103000402450562,12673.2998046875,36.51882553100586
2010-10-14,36.81603399357905,36.34047625015212,19.8799991607666,25.387147903442383,1.003100037574768,12619.7001953125,36.432945251464844
2010-10-15,36.73017478664903,36.267827185653545,19.030000686645508,25.207189559936523,1.0042999982833862,12609.099609375,36.69054412841797
2010-10-18,37.16609992310085,36.65091399213567,19.09000015258789,25.356590270996094,1.0128999948501587,12668.0,37.11986541748047
2010-10-19,37.284981219406596,36.89528867181803,20.6299991607666,25.519580841064453,1.0171300172805786,12570.599609375,37.251956939697266
2010-10-20,37.5491943359375,37.15950161856935,19.790000915527344,25.804784774780273,1.0329999923706055,12649.900390625,37.5491943359375
2010-10-21,37.62182749407157,37.36423462195113,19.270000457763672,25.560314178466797,1.0223000049591064,12599.2001953125,37.52275466918945
2010-10-22,37.636041831498645,37.00966385835588,18.780000686645508,25.44487190246582,1.0259000062942505,12601.2001953125,37.1562614440918
2010-10-25,37.20957467849055,36.783104316416086,19.850000381469727,25.387147903442383,1.0267000198364258,12663.599609375,36.86973190307617
2010-10-26,37.10296527584908,36.68982233916261,20.219999313354492,25.20380210876465,1.0194000005722046,12684.7001953125,37.089637756347656
2010-10-27,37.02300006742747,36.596527099609375,20.709999084472656,24.972911834716797,1.0235999822616577,12567.2998046875,36.596527099609375
2010-10-28,36.72979519418891,36.010127075182616,20.8799991607666,24.701284408569336,1.0280400514602661,12564.099609375,36.06343460083008
2010-10-29,36.3633037432239,35.956823303388575,21.200000762939453,24.93896484375,1.0280400514602661,12676.2001953125,36.24335861206055
2010-11-01,36.46991911010324,36.03678620042264,21.829999923706055,24.908403396606445,1.0181000232696533,12664.7998046875,36.083431243896484
2010-11-02,36.27667390601775,36.0501111768744,21.56999969482422,24.97970962524414,1.0126999616622925,12681.400390625,36.083431243896484
2010-11-03,36.25002082008877,35.783567850991666,19.559999465942383,25.06119155883789,1.0088000297546387,12671.099609375,36.223365783691406
2010-11-04,36.843080904139526,36.42327298339584,18.520000457763672,25.23775863647461,1.0083999633789062,12878.7998046875,36.64317321777344
2010-11-05,36.96968725188562,36.696479496708776,18.260000228881836,25.44487190246582,1.0024299621582031,12925.099609375,36.856407165527344
2010-11-08,36.909723055006395,36.58987018687686,18.290000915527344,25.329435348510742,0.9998000264167786,13052.5,36.81643295288086
2010-11-09,36.84307574684293,36.19670519417291,19.079999923706055,25.006874084472656,1.0042999982833862,12916.599609375,36.25001525878906
2010-11-10,36.250010017361404,35.73024713036214,18.469999313354492,24.989891052246094,1.0068999528884888,12942.599609375,36.150054931640625
2010-11-11,36.0834206129489,35.69693031864623,18.639999389648438,24.92198371887207,1.0002000331878662,12934.7001953125,35.7835578918457
2010-11-12,35.71025044999807,35.057217626812815,20.610000610351562,24.677518844604492,1.0041999816894531,12749.2001953125,35.33042526245117
2010-11-15,35.75024323644052,35.3370978801095,20.200000762939453,24.85407829284668,1.0104000568389893,12735.400390625,35.47703552246094
2010-11-16,35.38374710083008,35.02391430610288,22.579999923706055,24.731847763061523,1.0096999406814575,12602.2001953125,35.38374710083008
2010-11-17,35.50369811348857,34.99060005744446,21.760000228881836,24.796356201171875,1.0218000411987305,12657.7998046875,35.41040802001953
2010-11-18,36.2833341954594,35.65695362157143,18.75,25.207189559936523,1.0231000185012817,12870.0,36.17005157470703
2010-11-19,36.96968139391965,35.98346812803867,18.040000915527344,25.400724411010742,1.0183000564575195,12956.2998046875,36.86306381225586
2010-11-22,36.80976016986451,36.33664221830331,18.3700008392334,25.285295486450195,1.0160000324249268,12929.0,36.53655242919922
2010-11-23,36.3566221897016,35.97679698751394,20.6299991607666,25.081567764282227,1.019260048866272,12793.7998046875,35.98345947265625
