Date,Open,Dividends,High Change,Low Change,Vix ewm,High/Close,Low/Close,Vix Close,CAD Close,Spread,Spread Change,Volume Diff,Vol change,Return ewm,Vix return,TD return,Tsx return,Cad return,Return,Chaikin,Chaikin Change,Pos
2010-03-05,37.34244077035773,0.0,0.007120428334584705,0.0029672306907864154,-0.04894467932909484,0.0,-0.00913955127873256,17.420000076293945,1.0288000106811523,0.3439025323499365,0.8275892064517736,-211200.0,-0.07077985187171154,0.005957611088546096,-0.06944440623633741,0.018505354194657597,0.012693413054968294,-0.00232742485173687,0.008521671436486411,-229868.6161693363,-0.07511396177413476,1
2010-03-08,37.66688014619589,0.0,0.013450697591563587,0.00957198658846492,-0.0021548916702450356,0.002901057816881325,-0.01006826225172075,17.790000915527344,1.027899980545044,0.49314228686449013,0.43395945210050213,1158800.0,0.41793197965881634,0.008998619156265323,0.02124000215917987,-0.0007041240998035825,-0.000943608408789709,-0.0008748348821580043,0.010519123190124935,464465.6919153319,-3.020570270337278,0
2010-03-09,37.83558821165421,0.0,-0.0037434119246104736,-0.003102837555180149,0.004153321816361978,0.01017943688591183,-0.002242878803854098,17.920000076293945,1.0268000364303589,0.46718444049934504,-0.052637640406364095,-1156400.0,-0.294137097799822,-0.004281444527025426,0.007307428559665485,-0.007752040581189057,-0.0037696726885491083,-0.001070088661838331,-0.010921476368670802,-345967.15404233406,-1.7448712791157046,0
2010-03-10,37.51764187156252,0.0,-0.009906006722868343,-0.004495950317935038,0.025565973929967293,0.0031147309625223496,-0.0038069080674477673,18.56999969482422,1.0254000425338745,0.25954884253219745,-0.44444031086570124,-753100.0,-0.2713776080141256,-0.003382483412275402,0.03627229998676995,0.0086647052984683,0.003557385735667218,-0.0013634532984156955,-0.0029330028549003906,-549533.577021167,0.5883981198802579,1
2010-03-11,37.36190695043762,0.0,0.0031048556029242835,-0.0022583419583578346,-0.009787117907856245,0.0017226923364801472,-0.010508193253551568,18.059999465942383,1.0234999656677246,0.46069922559502885,0.7750001159719229,-300800.0,-0.14876360039564784,0.0018717154924538042,-0.027463663826768014,0.0054922548732718734,0.0015550899620400127,-0.0018530103250772312,0.004498814944818408,-425166.7885105835,-0.22631335683750797,1
2010-03-12,37.90047073364258,0.0,0.007222758221014924,0.00887895761944768,-0.02098107165516716,0.002739254371341815,-0.007875348153986383,17.579999923706055,1.0189000368118286,0.40229843236045326,-0.12676555546440615,1602300.0,0.9309202881710434,0.004758339082227191,-0.026578048528822618,0.012605085410110073,0.002846449311673327,-0.004494312662624345,0.0062016508771138845,588566.6057447082,-2.384319334552297,1
2010-03-15,37.79664840206391,0.0,0.005121975353805652,0.003968843094508845,0.008933502399231963,0.0005098364925064658,-0.011216856657045304,18.0,1.0189000368118286,0.4477190642339295,0.1129028308834672,-1199800.0,-0.36100496464570486,0.006493893279285279,0.023890789426431525,0.014661208795753167,-0.00041618805717480445,0.0,0.007361670377814322,-305616.6971276459,-1.5192559247240194,1
2010-03-16,38.09512735997494,0.0,0.011211129706291123,0.008250238839682122,-0.008503627568492395,0.001177256910562141,-0.01345441051763252,17.690000534057617,1.0132999420166016,0.5645157661390243,0.2608705128626587,774200.0,0.36455243207609356,0.009189311327266225,-0.017222192552354576,0.02249180434976883,0.006711793622043549,-0.005496216108451524,0.010537020351256698,234291.65143617705,-1.7666192771474174,0
2010-03-17,38.64017783339076,0.0,0.0010079182684592514,0.008864651536248047,-0.0322297060086963,0.002186361757768429,-0.0047090276422488975,16.90999984741211,1.010200023651123,0.2660363932600589,-0.5287352289917415,-553100.0,-0.19086234859726003,0.0030631037757554084,-0.04409274522879825,-0.006265989555480855,0.0009346869424775583,-0.003059230773574617,0.0,-159404.17428191146,-1.6803664292124145,1
2010-03-18,38.477959096606796,0.0,-0.0003356698866910923,0.0011827913985607008,-0.022176273412144773,0.0013447304437776975,-0.0040343195780017105,16.6200008392334,1.0135999917984009,0.2076380324922127,-0.21951267663879348,-748300.0,-0.31913169566700783,0.0013574006246047446,-0.017149557113869007,-0.0048294994783995016,-0.005016254789620644,0.003365638554421624,0.0005045490490294124,-453852.08714095573,1.8471781820362092,0
2010-03-19,38.55582570657836,0.0,0.00016798255061867273,0.0005063854932048084,0.0066471570153574175,0.0030303080900992985,-0.00202024820706026,16.969999313354492,1.0164999961853027,0.1946628362748939,-0.06248949704243334,5979500.0,3.745380519887253,-0.0005560564583514461,0.021058872229108516,0.007009728472718635,-0.007641196013289053,0.0028610935382471503,-0.0015127849998295417,2762823.956429522,-7.087498625012281,1
2010-03-22,38.413066486170855,0.0,0.0023495207496437853,-0.0030366918500379647,-0.0017127224864252996,0.002686364065193958,-0.0077233527294073845,16.8700008392334,1.0168100595474243,0.4023007841069699,1.066654281862303,-5075900.0,-0.6699973600844773,0.001610214000348847,-0.005892662237316659,0.01271779284840946,0.001606979855415025,0.00030503036230711267,0.0026933492296989936,-1156538.021785239,-1.418607207706374,1
2010-03-23,38.76345973393206,0.0,0.00887481150119429,0.009475572139182376,-0.0211202231206545,0.00016597478842328428,-0.009628184178189003,16.350000381469727,1.0164300203323364,0.382833051812554,-0.048390987697502275,-385300.0,-0.15411383544658208,0.00814816919621196,-0.030823973437769103,0.006344721625215044,0.006459305721130848,-0.0003737563486114759,0.011417146794143518,-770919.0108926195,-0.3334252775342186,0
2010-03-24,38.899723052978516,0.0,0.000663949995496349,0.002179066761111681,0.041889541430447326,0.005671395300433035,-0.002668888163067651,17.549999237060547,1.0234999656677246,0.3244347169135082,-0.15254256293325286,97300.0,0.046009078872706555,-0.0004933155294274817,0.07339442370599825,-0.0014445683774977347,-0.006766573954917199,0.006955663640352272,-0.004814057892247203,-336809.50544630975,-0.5631064992724332,1
2010-03-25,38.945148036940836,0.0,0.004146736011395369,0.002341629666137157,0.04625189532662506,0.0026498814935695947,-0.007452811443838803,18.399999618530273,1.0236899852752686,0.395810794594766,0.2200013560826355,347400.0,0.1570453415306723,0.004617401911344322,0.04843307227471394,0.006314068049769972,-0.00040962890788265316,0.00018565668189340911,0.007172760631730224,5295.247276845126,-1.0157217869187758,0
2010-03-26,39.126837214006045,0.0,0.000165318664647085,-0.01218070569785945,-0.007408758580537144,0.012203268906059384,-0.010364408810560555,17.770000457763672,1.0262600183486938,0.8759729884644614,1.2131104063528357,413600.0,0.16159406134010545,-0.004643834056727258,-0.03423908553411825,-0.006535986595628485,-5.8472397190256764e-05,0.002510557991572293,-0.009274452040763048,209447.62363842258,38.55388911756546,0
2010-03-29,38.73751570972263,0.0,-0.012056163051261892,-0.0032095193427981172,-0.009222551886211242,0.0062236993631028525,-0.007401218431615897,17.59000015258789,1.0213099718093872,0.5255852683713229,-0.3999983158240431,-925100.0,-0.3111567051225993,-0.005671426778033287,-0.010129448539048291,-0.00565793013386362,0.006046448419021466,-0.004823384377062201,-0.006185223138686302,-357826.1881807887,-2.708428016345116,1
2010-03-30,38.542855126798834,0.0,0.00083582297789353,0.0066090986454689915,-0.020508369591440163,0.0020083503244312517,-0.005857715048051881,17.1299991607666,1.0189000368118286,0.30496702801873,-0.41975727561056264,-598700.0,-0.292333984375,0.0014736839480840947,-0.026151278444054626,0.006351896257112966,0.001205350072286171,-0.0023596509033286805,0.005046239311142786,-478263.0940903943,0.3365793502200456,0
2010-03-31,38.62071262758242,0.0,-0.0028396140126488723,-0.008081022545339267,0.01106623190531169,0.0043741948559474775,-0.008748325534617574,17.59000015258789,1.0155999660491943,0.506119889108426,0.6595888821047955,1486300.0,1.025529565997378,-0.0029677494320168004,0.026853532653687617,-0.0046024062470977345,-0.0005396788408191799,-0.0032388562600903503,-0.005188466122067248,504018.45295480284,-2.0538518635091267,1
2010-04-01,38.63369739666304,0.0,0.0031827404195678977,0.00661938372218196,-0.0008593264576543915,0.0011701721026635692,-0.008525548715061615,17.469999313354492,1.0082999467849731,0.37634308884892675,-0.2564151361214283,-1083900.0,-0.3692260525957215,0.0032728861564697846,-0.006822105639137432,0.00013310116350506718,0.009420355401994263,-0.007187888448459856,0.006393203950713078,-289940.77352259855,-1.5752582506113098,0
2010-04-05,38.82186664457114,0.0,-0.00016703577880317066,-0.0040466540267865,-0.017458694519569006,0.01080350053199064,-0.0028697160504025376,17.020000457763672,1.0018999576568604,0.5255852303768691,0.3965587410796103,-513300.0,-0.2772047307879246,-0.005372911927689266,-0.025758378550526317,-0.015845148389188046,0.002905151170250031,-0.008216259948464533,-0.009695810969768792,-401620.3867612993,0.38518077979120857,1
2010-04-06,38.25085712748261,0.0,-0.0035071565815976147,-0.00457095001859964,-0.03676358733416772,0.0035317707316866453,-0.011099896696508127,16.229999542236328,1.0009000301361084,0.5645157661390243,0.074070832877553,561300.0,0.4193813508667066,0.0006847414769740323,-0.04641603374146708,0.004058562114061415,-0.0024371589936720284,-0.0009980313035350408,0.003713568179305682,79839.80661935036,-1.1987942077920528,0
2010-04-07,38.413074922553434,0.0,-0.004524819829081594,-0.0017006433835637935,0.0037652411903965274,0.009517358460890302,-0.0023793234072972957,16.6200008392334,1.0042999982833862,0.454209145373369,-0.19540042525311851,823700.0,0.4335947781228615,-0.006723185685823538,0.024029655452678655,-0.010780060099870759,-0.0037674536635492473,0.0033969108251654667,-0.010427149267222324,451769.90330967517,4.658454378071878,1
2010-04-08,37.991310784191235,0.0,-0.006228949284790786,-0.011073226919216528,-0.004360695372461099,0.00152697921080569,-0.015100091794795656,16.479999542236328,1.0013999938964844,0.635891847354614,0.3999978948726324,-238400.0,-0.08753763677755744,-0.0011080274672141338,-0.008423663653889912,0.008854160585191728,0.00021465038033108286,-0.002887587764471511,0.0016995516420905687,106684.95165483758,-0.7638511311327701,1
2010-04-09,38.21841877156526,0.0,0.004404633240623568,0.011197327469198548,-0.015207616986291587,0.0,-0.009951090293091602,16.139999389648438,1.0023000240325928,0.38283314639617316,-0.3979587126508938,-1098100.0,-0.44189134808853114,0.003589549667474501,-0.02063107779320683,0.001080467223564252,0.005225558648408901,0.0008987718609887452,0.0059383382348188185,-495707.5241725812,-5.646461534484874,1
2010-04-12,38.426052943477934,0.0,0.009107688406725156,0.008858508539214105,-0.02820012210651557,0.004364648943469218,-0.005875415073260393,15.579999923706055,1.0026999711990356,0.3958107947611538,0.033898967440898486,422400.0,0.3045641358425264,0.0043448017052112355,-0.03469637466662756,0.0037767444570686592,-0.002307634996526975,0.0003990293892579544,0.004722427724079603,-36653.762086290604,-0.9260576846246749,0
2010-04-13,38.49743676247221,0.0,-0.0036769040866748703,-0.0003375295122497457,0.01712973432005708,0.0013438910246126312,-0.005543390275898785,16.200000762939453,1.0013999938964844,0.2660364522373797,-0.3278696393363514,-488600.0,-0.27004919029458907,0.0010007389554051278,0.039794662533343406,0.0026869870139583085,-0.003885205376185974,-0.0012964768523896497,-0.0006712924194979264,-262626.8810431453,6.165072999188101,1
2010-04-14,38.67910610371767,0.0,0.028686090900835293,0.004729361876902427,-0.019392993153543432,0.00016307814890326178,-0.02984834105470935,15.59000015258789,0.9983000159263611,1.1939198188910112,3.48780536971564,2620100.0,1.983872188990687,0.020267298735551123,-0.03765435689034369,0.027070798039229294,0.00850311040986651,-0.003095644087295346,0.02990057862562412,1178736.5594784273,-5.488255561641385,1
2010-04-15,39.65890003883614,0.0,0.005055525279690443,0.023537406357843516,0.006364413349015437,0.004236632568937138,-0.007984322507702646,15.890000343322754,1.0018999576568604,0.4866520868607225,-0.5923913154295772,-1727200.0,-0.4382866423061307,0.0074081989975763925,0.019243116600294874,0.004175407840243617,0.0005817253734525796,0.003606071995460036,0.0009786491285890264,-274231.72026078636,-1.2326488629334866,1
2010-04-16,39.8730242407465,0.0,0.002433744264100479,-0.002135463445482766,0.10575059692550368,0.006352816314153742,-0.01042514083745627,18.360000610351562,1.0126999616622925,0.6683346751008159,0.3733315712505927,1767400.0,0.7984279002529815,0.002686600759936618,0.1554436887137478,-0.010785050932892948,-0.011530099061335619,0.010779523367472787,0.0003258016411167297,746584.1398696068,-3.722457267742868,1
