Date,Open,High,Low,High/Close,Low/Close,Spread,Spread Change,Volume,Volume Diff,Volume change,Return ewm,Oil Close,Oil Return,Gold Close,gld Return,CAD Close,Cad Return,TSX Close,Tsx Return,Return,Bar Close,Day of the Week,Pos
2010-02-09,32.24883903498504,32.93316386527623,31.975109102868558,0.003911382838258204,-0.025293284083450995,0.9580547624076701,-0.15789655296557903,5023800,1852200.0,0.5839954597048809,0.01839843469545637,73.75,0.025872870025637873,1076.699951171875,0.010321854653276619,1.067199945449829,-0.006867807899288092,11274.2001953125,0.0019894063176874193,0.0353672837425234,32.80485153198242,1,0
2010-02-10,32.676539440041076,32.73641765320943,31.932336459864523,0.009762504406025663,-0.015039569178777246,0.8040811933449064,-0.16071478907512082,3280500,-1743300.0,-0.3470082407739161,-0.0016898824105525513,74.5199966430664,0.010440632448358134,1075.800048828125,-0.0008357967721374093,1.062000036239624,-0.004872478894302534,11286.2998046875,0.0016840082837845769,-0.011734040963557013,32.419918060302734,2,1
2010-02-11,32.667992173949706,33.36087301906849,32.257397205289266,0.0015408673704950804,-0.031587046369145666,1.1034758137792267,0.3723437669134697,3394700,114200.0,0.0348117664990093,0.017730590553807848,75.27999877929688,0.010198633527463752,1094.199951171875,0.01710345929412549,1.0501999855041504,-0.011111158505470287,11435.5,0.00552920039578979,0.027440827035988047,33.309547424316406,3,0
2010-02-12,32.79630935495273,33.13847351074219,32.59101020885522,0.0,-0.01652047435768289,0.547463301886971,-0.5038737641090678,3802100,407400.0,0.12001060476625325,0.0024862753472235924,74.12999725341797,-0.015276322323681701,1089.5,-0.0042953311840686625,1.0504499673843384,0.0002380326448661041,11469.7998046875,0.0046859384355620055,-0.005135882256068536,33.13847351074219,4,1
2010-02-16,33.78857799653618,33.916890357466784,33.36942711219924,0.01588528736800532,-0.0005124380832490782,0.5474632452675436,-1.0342141143482309e-07,3389400,-412700.0,-0.10854527760974197,0.00581917406993194,77.01000213623047,0.03885073505354408,1119.300048828125,0.027352041145594308,1.0434000492095947,-0.00549006293835963,11586.400390625,0.006512584969788553,0.007485623431286115,33.38653564453125,1,1
2010-02-17,33.55763542174493,34.164973956145225,33.403661812584204,0.007313924077425371,-0.015132465718235788,0.7613121435610211,0.39061781798515094,3820700,431300.0,0.1272496607069098,0.012530273831819337,77.33000183105469,0.0041553004278345185,1119.5,0.00017863947391427715,1.0462000370025635,0.0026835227725836575,11635.5,0.005754287690958563,0.015885823712763036,33.916908264160156,2,1
2010-02-18,34.01098229119823,35.208553445987,33.92544289290712,0.005373747632702708,-0.0312652374751623,1.2831105530798794,0.6853935195071992,4689800,869100.0,0.2274714057633418,0.02586612855224219,79.05999755859375,0.022371598171155416,1118.0,-0.0013398838767306742,1.0503100156784058,0.003928482632841179,11694.7998046875,0.00553501019992832,0.03253405591245362,35.020362854003906,3,1
2010-02-19,34.74661511118189,35.64479138682278,34.66962838680597,0.016341418754763692,-0.01146344440739333,0.9751630000168134,-0.24000079519562245,5129800,440000.0,0.09382063200989377,0.009598763707630116,79.80999755859375,0.009486466268154858,1121.300048828125,0.002951743137857843,1.039199948310852,-0.010577893385485426,11709.2998046875,0.004103295904003058,0.0014650812853240769,35.07167053222656,4,0
2010-02-22,35.19999848254283,35.285537875174576,34.19917062053435,0.029448473026272515,-0.0022460732037269393,1.0863672546402228,0.11403658118847004,2524600,-2605200.0,-0.5078560567663457,-0.011922078502353462,80.16000366210938,0.00438549197121163,1112.5999755859375,-0.007758916314397735,1.042199969291687,0.002886856360714063,11634.7998046875,0.0006147092258523179,-0.022682499607345252,34.27615737915039,0,0
2010-02-23,34.21627541553023,34.37880154903141,33.395085588705896,0.020828034469671408,-0.00838196660681556,0.9837159603255117,-0.09449041645562728,3404600,880000.0,0.3485700705062189,-0.0156203961395244,78.86000061035156,-0.016217602200189418,1102.699951171875,-0.008898098715891867,1.0549999475479126,0.012281691262114425,11526.7001953125,-0.0026872134569786866,-0.017469554958109867,33.6773681640625,1,0
2010-02-24,33.506286992350674,34.0451942576181,32.98449151992169,0.02815810329029711,-0.00387490867293272,1.0607027376964098,0.07826118562254814,3901900,497300.0,0.1460670857075721,-0.016382801999568257,80.0,0.014455990119518258,1096.5,-0.005622518768851004,1.0527000427246094,-0.0021800046802360473,11521.7998046875,-0.0019331869269053165,-0.01676400492959018,33.11280059814453,2,1
2010-02-25,33.018698304873354,34.21626902603153,32.68509020396838,0.007810566490732862,-0.037288979426680524,1.5311788220631541,0.44355130579610336,5170500,1268600.0,0.32512365770522056,0.01141655049899091,78.16999816894531,-0.02287502288818355,1107.800048828125,0.010305562086753373,1.0608999729156494,0.007789427052569353,11631.400390625,0.001882026579370303,0.0253162267482705,33.95109176635742,3,0
2010-02-26,34.33605610667054,34.33605610667054,33.69450048954106,0.01235807931683719,-0.006557430674013154,0.6415556171294767,-0.5810054267436731,3927900,-1242600.0,-0.24032492022048157,0.0031342865343758942,79.66000366210938,0.019061091570499622,1118.300048828125,0.009478244752838982,1.0514999628067017,-0.0088604113007128,11629.599609375,0.0012030774948573692,-0.0010068454479316147,33.916908264160156,4,1
2010-03-01,34.216282576015104,34.3531475757944,33.46352344566945,0.0027465820835712584,-0.02322098184499355,0.8896241301249503,0.38666719824761375,4243900,316000.0,0.08045011329208984,0.0077699037070721,78.69999694824219,-0.012051301402636216,1117.800048828125,-0.00044710719678853206,1.0413999557495117,-0.009605332776456477,11728.099609375,0.0036253073587194247,0.010087712293420203,34.25905227661133,0,1
2010-03-02,34.472907088435434,35.448070705909736,34.259055303441265,0.011965759576077595,-0.02197805883054893,1.1890154024684705,0.3365368161736684,4977700,733800.0,0.17290699592356096,0.017571327219998326,79.68000030517578,0.012452393836534847,1136.9000244140625,0.017087112857045783,1.0345100164413452,-0.00661603572203695,11828.2998046875,0.005264738338333788,0.02247203897646144,35.02892303466797,1,1
2010-03-03,35.37964011834307,35.7046957478427,34.94338064607159,0.00699640314088068,-0.014475326363680652,0.7613151017711104,-0.3597096385878833,3559200,-1418500.0,-0.28497097052855735,0.013997122532088551,80.87000274658203,0.014934769538761605,1142.699951171875,0.005101527516284232,1.0318000316619873,-0.0026195829293950146,11852.900390625,0.004203094705588545,0.012210020188133663,35.456626892089844,2,0
2010-03-04,35.39674403797009,35.50794460312475,34.78940256287527,0.013922806886768058,-0.006595028500746447,0.7185420402494813,-0.0561831249926904,3138200,-421000.0,-0.11828500786693641,-0.003537066344314153,80.20999908447266,-0.008161291451634911,1132.5999755859375,-0.008838694335796204,1.0312000513076782,-0.0005814889861387451,11825.0,0.002017434067224837,-0.012304160782515505,35.020362854003906,3,1
2010-03-05,35.396750009323924,35.69614121696831,35.16578967923278,0.004332137388229462,-0.010589618165781522,0.5303515377355268,-0.2619060430321013,2822500,-315700.0,-0.10059906953030395,0.008754337927701826,81.5,0.016082794293125424,1134.800048828125,0.0019424980483946364,1.0288000106811523,-0.00232742485173687,11975.099609375,0.005576093729805989,0.014900040063709818,35.54216766357422,4,0
2010-03-08,35.34541319225939,35.79877780949069,34.79795329300989,0.02473061502839413,-0.003917723967049813,1.0008245164807974,0.8870964733204636,2958300,135800.0,0.04811337466784771,-0.00847397804251875,81.87000274658203,0.00453991100100648,1123.5999755859375,-0.009869644660090993,1.027899980545044,-0.0008748348821580043,11963.7998046875,0.0034028596836074235,-0.01708813602762904,34.934818267822266,0,0
2010-03-09,34.558439511387384,34.98614295453269,34.447235702496485,0.008880133256575329,-0.00666009994243133,0.5389072520362035,-0.46153671981261524,3820600,862300.0,0.2914849744785857,-0.007721823593708448,81.48999786376953,-0.004641564310053248,1122.0,-0.001423972606534707,1.0268000364303589,-0.001070088661838331,11918.7001953125,0.0010120155595552465,-0.0073457463693032965,34.67819595336914,1,0
2010-03-10,34.72950745172906,34.917697952245184,33.8142226297744,0.028989200377103952,-0.003529099977575445,1.1034753224707856,1.0476163909493184,4555400,734800.0,0.19232581269957594,-0.01688104682984978,82.08999633789062,0.007362848077676176,1107.800048828125,-0.012655927960672941,1.0254000425338745,-0.0013634532984156955,11961.099609375,0.0018604722849259038,-0.021460658447920444,33.93397903442383,2,1
2010-03-11,33.95966110931879,34.48145994070206,33.83990464240178,0.006491938606327574,-0.012234653510707405,0.6415552983002826,-0.4186047614877516,3321800,-1233600.0,-0.2707994907143171,0.0007593705716358963,82.11000061035156,0.00024368709164757085,1108.0,0.00018049391863317332,1.0234999656677246,-0.0018530103250772312,11979.7001953125,0.0017586781772972735,0.009579579272378735,34.25905227661133,3,0
2010-03-12,34.21627426147461,34.3702477567007,33.66881439538992,0.004500007629394398,-0.015999984741211115,0.7014333613107766,0.0933326607529128,3739000,417200.0,0.12559455716780055,-0.0005793185567588904,81.23999786376953,-0.01059557593612237,1101.5,-0.005866425992779756,1.0189000368118286,-0.004494312662624345,12013.7998046875,0.0021212685554226245,-0.0012486631209562837,34.21627426147461,4,0
2010-03-15,34.216294967288036,34.22484760525698,33.71160448599573,0.0035113968748183844,-0.011537474211086307,0.5132431192612543,-0.26829382865087714,2539400,-1199600.0,-0.3208344477132923,-0.002359388535212533,79.80000305175781,-0.017725195099419278,1105.0999755859375,0.0032682483757944247,1.0189000368118286,0.0,12008.7998046875,0.001275449684556815,-0.0032494235244393543,34.1050910949707,0,1
2010-03-16,34.54132099043238,35.01179398917636,34.35313048568785,0.007135849406562977,-0.011811012535560828,0.658663503488512,0.28333625677548513,3236400,697000.0,0.2744742852642357,0.012088138661528254,81.69999694824219,0.02380944641383098,1122.199951171875,0.015473691035845727,1.0132999420166016,-0.005496216108451524,12089.400390625,0.0030875643303857267,0.01931190225989865,34.76372528076172,1,0
2010-03-17,34.77231111655875,35.054593853628816,34.635446067014435,0.00985701560209229,-0.0022178449612345608,0.41914778661438135,-0.36363896831321574,3937900,701500.0,0.21675318254851073,0.003045740832362423,82.93000030517578,0.015055121210259204,1124.0,0.0016040357391258198,1.010200023651123,-0.003059230773574617,12100.7001953125,0.0023699385344163374,-0.0014754580822204932,34.712432861328125,2,0
2010-03-18,34.67819605288591,35.03746537986217,34.21627554981501,0.01587300085546861,-0.007936500427734305,0.8211898300471603,0.9591892317509962,2633600,-1304300.0,-0.33121714619467224,-0.0032565628913278806,82.19999694824219,-0.008802645053023528,1127.4000244140625,0.0030249327527247516,1.0135999917984009,0.003365638554421624,12040.0,-9.212590692932307e-05,-0.006407714753173033,34.49000549316406,3,0
2010-03-19,34.31892433764641,34.4643452092617,33.73724737742203,0.0037369588480260507,-0.017438982899435906,0.7270978318396715,-0.11458008217428262,9373800,6740200.0,2.5593104495747268,-0.0040616995896475515,80.68000030517578,-0.018491444032820104,1107.4000244140625,-0.017739932204094533,1.0164999961853027,0.0028610935382471503,11948.0,-0.002608482609049233,-0.004464267938807387,34.33603286743164,4,0
2010-03-22,34.07086191516907,34.353144524526805,33.66881958641246,0.0017460637205735097,-0.018209018195506577,0.6843249381143437,-0.05882687563117284,3117800,-6256000.0,-0.667392092854552,-0.002184253430075453,81.25,0.007064944133219786,1099.300048828125,-0.007314407989311045,1.0168100595474243,0.00030503036230711267,11967.2001953125,-0.001203328454227814,-0.0012455303502894033,34.29326629638672,0,0
2010-03-23,34.17349522785101,34.55842886067102,33.66024929638522,0.024340845146982426,-0.0022819512099815364,0.8981795642858046,0.3125045051854123,3519800,402000.0,0.12893707101161067,-0.011537403301985237,81.91000366210938,0.008123121995192273,1103.5,0.0038205685302681314,1.0164300203323364,-0.0003737563486114759,12044.5,0.0013508829375584062,-0.01621397823794013,33.73723602294922,1,0
2010-03-24,33.4464077298753,33.50628595047439,32.50546146635958,0.026736477123716407,-0.003931887808107826,1.0008244841148155,0.1142810679628743,5573100,2053300.0,0.5833570089209614,-0.02565083216461079,80.61000061035156,-0.015871114560322974,1088.5999755859375,-0.013502514194891235,1.0234999656677246,0.006955663640352272,11963.0,-0.0013549360266001285,-0.032707546595923565,32.63377380371094,2,0
2010-03-25,32.813404153933675,32.92460794748516,32.2060661315918,0.022310760120700435,0.0,0.7185418158933601,-0.2820501223759747,3571200,-2001900.0,-0.35920762232868597,-0.0172878034185827,80.52999877929688,-0.0009924554081247594,1092.699951171875,0.0037662830037550332,1.0236899852752686,0.00018565668189340911,11958.099609375,-0.0010398336536943035,-0.013106289045568653,32.2060661315918,3,1
2010-03-26,32.45413215620146,33.07002608385373,32.30871456946018,0.006246790471239327,-0.016918212966158808,0.7613115143935545,0.05952290813725147,3601500,30300.0,0.008484543010752743,0.007871701706415272,80.0,-0.006581383178080102,1104.199951171875,0.010524389598138839,1.0262600183486938,0.002510557991572293,11957.400390625,-0.0007127132348596214,0.02045145426891426,32.86472702026367,4,1
2010-03-29,33.061480233787876,33.078585501404476,32.65943791930755,0.0018134636681697014,-0.01088078200901721,0.41914758209692593,-0.44944011200091927,3195200,-406300.0,-0.11281410523393032,0.005747416652011174,82.16999816894531,0.027124977111816495,1110.300048828125,0.00552445021372816,1.0213099718093872,-0.004823384377062201,12029.7001953125,0.0015403406497674077,0.0046852741248091245,33.018707275390625,0,0
2010-03-30,33.06148336612617,33.10425306545695,32.616671314224426,0.003891090242479134,-0.010894894351685003,0.48758175123252556,0.1632698649798594,1994800,-1200400.0,-0.3756885327991988,0.0010523239150785541,82.37000274658203,0.002434034101175264,1104.5,-0.005223857131454457,1.0189000368118286,-0.0023596509033286805,12044.2001953125,0.001428677123940329,-0.0012952224533877565,32.9759407043457,1,1
2010-03-31,33.30099183269295,33.60893884761985,33.14701832522951,0.008211436612791667,-0.005645399379311411,0.46192052239033643,-0.05262959242695575,2944300,949500.0,0.4759875676759575,0.007614013246120494,83.76000213623047,0.01687506790457305,1113.300048828125,0.007967450274445342,1.0155999660491943,-0.0032388562600903503,12037.7001953125,0.0007725584690204928,0.010894857911641465,33.335208892822266,2,1
2010-04-01,33.660261296942984,34.070859493749026,33.38653134115127,0.0030219780747604563,-0.017124158168053794,0.6843281525977574,0.48148462652516644,2666100,-278200.0,-0.09448765411133375,0.015197280521931016,84.87000274658203,0.013252155946058997,1125.0999755859375,0.010599053480895071,1.0082999467849731,-0.007187888448459856,12151.099609375,0.003655157446678416,0.01898891415983628,33.96820831298828,3,0
2010-04-05,34.147831559823025,34.25048270623984,33.76290118167079,0.00856423541697482,-0.005793439239704878,0.4875815245690518,-0.2875033378092683,2450600,-215500.0,-0.08082967630621507,0.004897681534436181,86.62000274658203,0.020619770747803745,1132.9000244140625,0.0069327606411713205,1.0018999576568604,-0.008216259948464533,12186.400390625,0.0034051553545356213,-0.0002521179593112377,33.95964431762695,0,0
2010-04-06,33.80567011905825,33.942535048158994,33.62603551144801,0.0060852354671296904,-0.0032960765198893904,0.3164995367109853,-0.35087873358055777,2337000,-113600.0,-0.04635599445033867,-0.002733568740789734,86.83999633789062,0.0025397550719574724,1135.0999755859375,0.001941875827050854,1.0009000301361084,-0.0009980313035350408,12156.7001953125,0.0014577172384664051,-0.006549193878402693,33.73723602294922,1,1
2010-04-07,34.21628829032608,35.157234913062226,34.08797590398954,0.005381541102195353,-0.025195757511794703,1.0692590090726881,2.3783904399490248,5443100,3106100.0,1.3290971330765937,0.023430095572232763,85.87999725341797,-0.011054803373520938,1152.300048828125,0.01515291481995562,1.0042999982833862,0.0033969108251654667,12110.900390625,-0.00028400639553881216,0.03651192772874401,34.96904754638672,2,1
2010-04-08,34.99470040644728,35.25987775243528,34.72952306045927,0.0029197749644100934,-0.0121654505733092,0.530354691976008,-0.5039979205450356,2051700,-3391400.0,-0.6230640627583546,0.011397566726424453,85.38999938964844,-0.005705611078719808,1152.199951171875,-8.686770112675823e-05,1.0013999938964844,-0.002887587764471511,12113.5,-0.00011778747024884717,0.005381302303520297,35.1572265625,3,1
2010-04-09,35.413850338310475,35.995527346762934,35.11445593692304,0.014220297149182715,-0.010605023466041752,0.8810714098398975,0.6612871030841281,2764400,712700.0,0.34737047326607207,0.010125257397646362,84.91999816894531,-0.00550417173044393,1161.0999755859375,0.007724374927295052,1.0023000240325928,0.0008987718609887452,12176.7998046875,0.0016633279026370689,0.009489102733257315,35.49083709716797,4,0
2010-04-12,35.37964685770486,35.75602489931792,34.857847876594086,0.02200483319327473,-0.003667518833318173,0.8981770227238357,0.01941455901633038,2218300,-546100.0,-0.1975473882216756,-0.0061048600145154515,84.33999633789062,-0.006829979316542056,1161.5999755859375,0.00043062613944822026,1.0026999711990356,0.0003990293892579544,12148.7001953125,0.0003396736029157212,-0.014219918720596358,34.98616027832031,0,0
2010-04-13,34.678201354286394,34.763740750990365,34.04519872407302,0.005691649173590996,-0.015095288608139468,0.7185420269173477,-0.1999995449245875,2458600,240300.0,0.10832619573547309,-0.010022164031574287,84.05000305175781,-0.0034383839070968314,1152.800048828125,-0.0075756946821332605,1.0013999938964844,-0.0012964768523896497,12101.5,-0.001068619390118177,-0.011980816040103703,34.56699752807617,1,1
2010-04-14,35.105908889849424,35.319760669251835,34.49857061949516,0.015494369662554908,-0.008116035848397263,0.8211900497566731,0.1428559763994608,2773700,315100.0,0.1281623688277882,0.0007837472475973363,85.83999633789062,0.02129676646210865,1159.0,0.005378166992773492,0.9983000159263611,-0.003095644087295346,12204.400390625,0.0021219572098767183,0.006186702887183149,34.780853271484375,2,0
2010-04-15,34.53277606528424,34.91770982765602,34.284710541194336,0.01694071538404507,-0.0014947075113614927,0.6329992864616827,-0.2291683433703967,2645500,-128200.0,-0.046219850740887636,-0.00826490563024699,85.51000213623047,-0.0038442942187603135,1159.699951171875,0.0006039268092106198,1.0018999576568604,0.003606071995460036,12211.5,0.0016085465977353389,-0.012789232069169154,34.33603286743164,3,0
2010-04-16,34.10509569292946,34.25906930209018,33.50630979765115,0.010088214269564855,-0.012106011058292232,0.7527595044390338,0.18919487041886351,4006400,1360900.0,0.5144207144207145,-0.01089267050973746,83.23999786376953,-0.026546652037787055,1136.300048828125,-0.020177548787601807,1.0126999616622925,0.010779523367472787,12070.7001953125,-0.0027710019552883132,-0.012206552949482696,33.916908264160156,4,1
2010-04-19,33.53196041984672,34.010986328125,33.2411218627695,0.0,-0.02263575827904951,0.7698644653554965,0.022723008896725183,2979400,-1027000.0,-0.25633985623003197,-0.0017817030676739063,81.44999694824219,-0.021504096125240846,1135.199951171875,-0.0009681401117465072,1.0144000053405762,0.001678723948496108,12103.0,-0.0009553729951737296,0.0027737806533578713,34.010986328125,0,0
